529 480
D:518 531 483
D:462 519 527
D:472 487 516
D:512 483 492
D:534 505 470
D:501 542 500
D:457 511 531
D:487 484 507
D:521 487 484
D:529 519 472
D:476 534 514
D:460 489 522
D:499 483 497
D:524 491 472
D:514 534 480
D:457 526 525
D:467 486 512
D:506 487 487
D:528 504 466
D:496 541 497
D:448 510 527
D:480 482 505
D:512 483 484
D:523 515 472
D:472 536 518
D:452 492 526
D:492 480 499
D:521 486 473
D:513 528 483
D:457 521 527
D:465 484 518
D:508 484 492
D:527 502 472
D:496 538 502
D:451 508 529
D:481 481 512
D:519 486 490
D:528 516 480
D:480 536 524
D:460 496 531
D:500 485 504
D:529 490 478
D:521 526 485
D:465 523 531
I:a b c
D:489 485 510
D:521 488 486
D:532 520 474
D:480 537 518
D:460 496 526
D:498 483 500
D:527 490 476
D:519 529 483
D:463 524 529
D:467 487 515
D:504 487 487
D:524 502 467
D:496 540 500
D:451 511 527
D:480 484 504
D:513 483 480
D:525 520 470
D:476 542 514
D:455 498 520
D:496 484 496
D:524 489 473
D:514 537 481
D:460 526 524
D:465 487 512
D:505 487 489
D:527 504 466
D:497 540 497
D:451 511 528
D:480 483 507
D:515 486 483
D:527 516 470
D:478 537 515
D:457 494 524
D:496 483 497
D:526 487 472
D:520 531 482
D:465 524 526
D:472 486 515
D:511 483 494
D:534 497 472
D:501 540 505
D:456 508 535
D:483 486 512
D:519 483 488
D:530 523 476
D:480 543 520
D:459 497 528
D:498 486 502
D:527 489 476
D:520 527 483
D:463 521 531
D:470 483 519
D:506 484 494
D:528 504 470
D:498 536 500
D:452 504 529
D:481 488 510
D:516 489 486
D:527 519 473
D:476 536 518
D:455 496 526
D:492 487 496
D:520 489 472
D:513 533 480
D:457 524 524
D:465 488 512
D:504 483 487
D:527 499 467
D:496 543 497
D:451 511 531
D:478 481 508
D:514 487 483
D:526 519 472
D:476 538 516
D:455 496 527
D:496 483 502
D:526 489 478
D:519 528 481
D:463 521 527
D:470 485 516
D:510 480 488
D:532 497 467
D:504 536 496
D:457 512 531
D:484 483 507
D:519 484 488
D:532 515 476
D:483 537 520
D:460 493 531
D:497 484 505
D:528 487 480
D:521 531 487
D:467 525 530
D:473 484 519
D:511 480 494
D:532 496 472
D:504 536 497
D:455 505 530
D:483 481 510
D:517 485 483
I:a b c
D:519 530 483
D:463 526 527
D:467 487 518
D:507 483 492
D:528 499 465
D:499 540 496
D:455 508 527
D:480 486 505
D:515 483 480
D:527 519 468
D:480 536 510
D:455 496 521
D:492 486 496
D:521 492 473
D:518 532 480
D:462 529 526
D:465 484 517
D:504 487 492
D:527 499 468
D:497 540 497
D:452 511 531
D:480 480 511
D:515 482 486
D:528 513 473
D:481 536 518
D:459 494 526
D:497 481 498
D:527 490 474
D:520 529 480
D:464 527 527
D:469 487 515
D:508 486 494
D:531 500 475
D:504 537 504
D:456 510 536
D:484 485 515
D:520 486 490
D:532 518 474
D:483 536 518
D:462 494 527
D:499 483 502
D:528 489 476
D:520 532 484
D:463 521 526
D:466 487 519
D:505 487 492
D:527 497 470
D:496 540 500
D:451 510 531
D:480 483 508
D:515 487 484
D:527 518 473
D:478 536 515
D:456 496 526
D:496 483 497
D:523 489 470
D:515 536 480
D:460 524 524
D:465 487 512
D:504 487 487
D:526 504 467
D:496 540 496
D:450 511 528
D:478 483 508
D:513 484 486
D:524 517 473
D:476 537 515
D:451 494 527
D:491 481 504
D:522 487 476
D:515 532 483
D:459 525 527
D:466 488 518
D:504 484 490
D:527 504 466
D:496 540 496
D:451 505 527
D:481 486 508
D:515 489 483
D:528 521 475
D:480 540 519
D:457 490 529
D:496 480 504
D:524 489 480
D:520 529 486
D:465 527 531
D:472 490 520
D:512 484 494
D:536 498 472
D:504 537 501
D:459 509 531
D:487 487 508
D:520 487 485
D:531 518 472
D:483 536 516
D:460 494 524
D:496 484 499
D:525 487 475
D:516 536 483
D:458 526 527
I:a b c
D:476 487 504
D:511 487 480
D:523 516 467
D:476 540 513
D:454 496 524
D:493 487 496
D:521 492 472
D:516 529 480
D:462 527 526
D:467 484 515
D:508 483 492
D:531 499 468
D:499 540 497
D:454 505 529
D:483 481 508
D:518 483 486
D:527 513 472
D:480 536 515
D:456 496 528
D:497 486 505
D:527 491 480
D:521 531 487
D:463 524 531
D:472 484 520
D:511 482 496
D:534 499 472
D:502 540 504
D:456 504 531
D:484 480 510
D:520 486 487
D:529 515 473
D:481 540 519
D:460 494 527
D:499 481 499
D:528 488 476
D:521 534 485
D:464 524 529
D:472 488 516
D:510 486 489
D:532 499 470
D:500 537 499
D:456 506 528
D:486 487 507
D:519 486 480
D:529 519 472
D:480 538 515
D:460 496 521
D:496 481 496
D:524 488 469
D:514 531 480
D:460 526 526
D:467 488 512
D:505 484 487
D:526 500 467
D:496 538 498
D:451 500 527
D:481 482 505
D:516 487 480
D:526 519 470
D:476 534 516
D:455 494 523
D:496 488 499
D:524 496 476
D:515 540 484
D:460 527 528
D:468 486 516
D:510 483 496
D:533 499 473
D:499 539 502
D:455 505 533
D:486 480 512
D:521 486 487
D:529 515 478
D:480 536 521
D:462 492 527
D:499 483 499
D:526 486 476
D:516 528 483
D:460 523 530
D:467 484 516
D:505 483 492
D:526 499 470
D:496 540 499
D:452 504 531
D:481 484 508
D:515 487 484
D:524 524 474
D:474 542 520
D:456 497 526
D:496 486 500
D:521 492 473
D:511 531 484
D:455 526 527
D:463 489 514
D:504 486 487
D:523 502 465
D:490 539 499
D:448 507 527
D:478 480 504
D:513 486 481
I:a b c
D:513 530 481
D:460 524 527
D:469 484 513
D:510 480 488
D:531 504 468
D:499 543 501
D:456 510 529
D:486 483 508
D:520 488 483
D:529 519 473
D:480 536 519
D:459 494 526
D:496 484 497
D:526 488 472
D:515 531 483
D:460 524 529
D:470 487 515
D:511 483 497
D:536 504 474
D:504 540 505
D:460 505 536
D:489 482 512
D:524 483 487
D:534 518 476
D:482 536 519
D:462 492 526
D:499 480 496
D:526 488 472
D:515 529 483
D:460 521 529
D:467 488 518
D:505 485 492
D:529 501 472
D:499 543 501
D:456 510 528
D:486 484 505
D:519 487 483
D:530 522 473
D:480 538 515
D:459 493 521
D:497 481 496
D:525 488 472
D:515 532 476
D:460 521 526
D:467 487 513
D:508 483 487
D:529 504 468
D:496 540 499
D:451 510 531
D:478 480 508
D:515 487 486
D:526 519 476
D:476 539 519
D:456 494 524
D:496 482 499
D:526 489 473
D:517 531 483
D:460 524 527
D:470 487 515
D:510 487 489
D:531 502 466
D:496 542 499
D:454 508 531
D:483 483 508
D:518 486 486
D:527 518 478
D:478 536 524
D:460 491 529
D:499 482 504
D:527 489 476
D:518 531 487
D:463 513 531
D:473 484 517
D:511 483 492
D:531 504 470
D:496 540 502
D:454 504 528
D:486 481 504
D:518 481 480
D:526 516 472
D:472 536 520
D:455 496 524
D:496 483 499
D:521 487 472
D:511 536 486
D:456 529 529
D:468 487 513
D:506 489 487
D:526 504 463
D:491 542 497
D:449 506 526
D:480 484 502
D:515 483 480
D:524 520 470
D:473 539 515
D:455 492 523
D:496 477 498
D:524 491 472
D:513 532 484
D:460 527 528
I:a b c
D:480 483 511
D:515 487 484
D:527 518 473
D:480 536 518
D:460 492 524
D:499 483 497
D:527 489 472
D:518 534 483
D:462 524 531
D:472 487 519
D:513 483 492
D:533 504 474
D:498 540 504
D:455 511 536
D:487 489 511
D:519 487 487
D:530 519 474
D:480 536 519
D:460 491 526
D:499 480 500
D:527 490 476
D:519 528 483
D:463 524 529
D:473 487 518
D:511 485 489
D:532 497 470
D:499 540 501
D:455 504 528
D:486 483 504
D:517 482 482
D:524 523 472
D:472 539 513
D:454 498 523
D:496 487 497
D:526 492 476
D:515 531 483
D:460 521 527
D:468 483 518
D:509 481 492
D:529 504 468
D:497 542 502
D:454 505 531
D:486 483 505
D:517 483 483
D:526 520 473
D:473 536 518
D:455 494 524
D:496 480 496
D:524 492 473
D:512 5
